,file_name,domain,label
38703,4954D55CB7C5C45137D2541359F79533_,1,monster
38704,2431BA4CFC43C46A616A81BCB300B860_,1,linkedin
38705,E423804F457C9220A967632911224DDB_,0,google
38706,6E7B52223FF0C6FCD3F5666662342355_,0,simplyhired
38707,3A53B802E9730EDEC2E8C074EA1DF8B0_,0,google
38708,5DEED9A6009D517E755FD8C0B5221F63_,0,google
38709,4B1AB9154D168B3C207694DB7F8DE30E_,1,linkedin
38710,D10DE3243A3D366F04BDBFE0AC094F42_no_good,0,simplyhired
38711,2F74985CF22BB607BE16F7E467E9FB4F_,1,linkedin
38712,F9F6085EDFD0170192830FCBA415B502_no_good,0,simplyhired
38713,A3B736A04420F859EE6CAFD1F6A69F75_,1,linkedin
38714,CFD4BF752D699147C4E027983CB03832_,1,linkedin
38715,75BE7E37DC42780BBC1234466BF7D15C_,1,linkedin
38716,E3F8B318CB95D14A675778EEF7AE4C8B_no_good,0,simplyhired
38717,C153F8C86EF99B3E23384E4EB4BCD53C_,0,google
38718,DF7EDED2A9DE1DC3E4DACC05BC8A8B38_,1,linkedin
38719,E44118222DC629A463E31C93DD5D33B1_,0,google
38720,7ECB4F4C3AEB3545FCE5FBDF4B9956F9_no_good,1,crypto
38721,D2DA17E51FBC3AF9D502E1E92A0AE88C_,1,linkedin
38722,8B8ED4D93DE056C02F8621348C1C608E_,1,crypto
38723,5B019C2238CE7932D5EFDF0E3F7E5F81_no_good,0,simplyhired
38724,BF1139B180543B9F98DDAC6C13416497_,0,simplyhired
38725,270E5C133EEBABF3DF9377A39B87484D_,0,google
38726,3548A2497AF5C5BDAE347088CB02504D_no_good,0,simplyhired
38727,F2B2203D6F843BD551A34E7AE99AC31F_no_good,1,simplyhired
38728,7F670F19B4A8346255EFA8098C56A572_,1,linkedin
38729,DCEB7DC51EB5209A5DD05E358A464D91_,0,google
38730,C963D16891471BA3135977BD28764B04_,0,simplyhired
38731,F9EDD22E438CD1673164DCBABD8F529A_,1,linkedin
38732,47E14B07E4F608EE80CED37B6296606C_no_good,0,simplyhired
38733,6307B3BA710D585C36D5AE438DF2ABC8_,1,linkedin
38734,04D30BA8BEBFF9BD103A651E31F9D37E_,1,linkedin
38735,F2E95237E3D7C05C6AEE0303EB9E25FD_,1,linkedin
38736,3D314369AF9230F90404054DD7B8EEDE_,1,cryptocurrencyjobs
38737,0BEDE632FE9AA95DA6CB254CA5CA94AD_,1,crypto
38738,D52DA098C94D716AAF7520DE3C3836A7_,1,linkedin
38739,E9FFEC0C19F45E6D6FC8D038D4534657_,1,cryptocurrencyjobs
38740,E0488D11933A4C92255C14A28EE0B88D_,0,simplyhired
38741,7C6306F0740470A68B0FE8E5527E5C30_,0,simplyhired
38742,08B788D417EB12AD25F95269F69B4859_no_good,1,simplyhired
38743,7BC25729D29593BAEA198CF1CA91574A_,0,google
38744,9C7C9C412FE422AE2CF2623B5E0679B9_no_good,0,simplyhired
38745,328BC9806ECB02AAAEDF851E46D81277_,0,google
38746,73336EA5D65192B8BEBE70365CE057EC_,0,simplyhired
38747,C4AD78620A2D5C1EB10D0523E713BFA0_,1,linkedin
38748,5D38CBA652F29E78EB37B16CA85B8175_,1,cryptocurrencyjobs
38749,026B9F68CB4DEAA818289B5221F2BAAC_,1,linkedin
38750,A9E8C0AC90EA90BDBDD5AEBC4E9F254F_,1,linkedin
38751,F868CB53E049C5CE590A13ECCA2A14DD_,1,linkedin
38752,32D34C2EF27CE5181ACA1606A0C2CF67_,1,linkedin
38753,BE5BE841CDB7457A463B0C2C7125792B_no_good,1,crypto
38754,76BAC109952749F53261993F4F453B02_,1,linkedin
38755,362465F7E336DAFE4EDB808C9E0E45EC_,1,simplyhired
38756,828E04512D230DD8D76A10CF3B57E220_,1,linkedin
38757,5E33616FD7216091DBBC0101FC4C1BF5_no_good,1,linkedin
38758,CDA50A93203BCCB3D0AD1225881B8062_,1,linkedin
38759,034F63D032EA332EA37DE5D8A3AE95AB_,1,linkedin
38760,7969D7DD867DC6491263BFAB6DE2A1B1_no_good,1,simplyhired
38761,BB5E36ED64855108D315B1135EEAF5B6_,1,monster
38762,E7A13B2BB6154CF6537210F27211C599_,1,linkedin
38763,EC8ECD40F3B13C8F8047D907BE2C5092_no_good,1,crypto
38764,A1FFC4618544A8CF8852714594F252F5_,1,linkedin
38765,18E5E5B717BD7C0FFCA0E28721471627_,0,google
38766,E8461E305D0A2C12777B7E619BB9D35F_,1,linkedin
38767,670119F14B15FFED9051BF40854EA87C_,0,google
38768,76D03CD5EC9A05FFD5FF50AA7D813A23_,1,linkedin
38769,3E9803E8B018975B19A0403BB7966D76_,1,linkedin
38770,E59ACD03F949494D2BCEBF88C2A773EF_,1,linkedin
38771,8E13EF7FD1F906D0A862B080B28DC487_no_good,0,simplyhired
38772,86F613B2D5C697DF89E86D22405899D2_,1,linkedin
38773,DC1FD7EFE61B237E9D4686DD4B743C2B_,1,linkedin
38774,C8C93FF706791718945E063B194409F9_,1,monster
38775,BC9DD4BBF2FE40BDE7A20DD462B330C2_,1,linkedin
38776,404B2E5E9E664C9061ADE6CD3F653CAC_,1,linkedin
38777,5D99BA922E3D244CC2E12B726B4C6CED_no_good,0,simplyhired
38778,B419C282D3F5CF8B9BC203665036FF04_no_good,0,simplyhired
38779,9656664BDAF6E57AE046300A60D6899D_no_good,0,simplyhired
38780,EE2403F00AFCE529F8451EBFB9715020_,0,simplyhired
38781,FEF7D4D2D0E9CD7D57583BEE47406756_no_good,0,simplyhired
38782,B28FB5DEDDDFE424D29DF6128728EE12_,1,linkedin
38783,D3EBC57600A764E207AB45AF32F3432B_no_good,0,simplyhired
38784,E20757619E8DFFF1A9D744A8D83E6301_,0,google
38785,95A71E898D7D221EFA0AAA19CFC7EB94_,1,linkedin
38786,C02E2EBAAB24FEA5E871BDF145657C19_no_good,0,simplyhired
38787,4B0CA49255B81CEEAB22D94FAA86988F_,1,simplyhired
38788,DE10ED25C32999157E45E28308F8EE4B_no_good,0,simplyhired
38789,01F3E38AEA68671B424C18FE732D72BE_,1,linkedin
38790,AF17FA35AF0FE0C7D63D50ADB61005A8_,1,cryptocurrencyjobs
38791,07A76D8E5CCBC799C3E032E3B00F8DCC_,1,monster
38792,A8C1000FC58223977876D329BBB068C7_,0,cryptocurrencyjobs
38793,E87AF2A8468DE7D915472F32AE6E7BA7_,1,cryptocurrencyjobs
38794,FDA26BF4A1D7CEDE63B206D2A1613075_no_good,0,simplyhired
38795,06CB416F2420B93E7440C532899968BF_,1,monster
38796,9442485BDF5A482D7EC8075F3AD1EAAC_no_good,0,simplyhired
38797,E3C0E8195A499786D233E62F3243DB02_,1,linkedin
38798,C0D2F1F0FF5BE1B7BC6D67D7AAE94921_,0,simplyhired
38799,C39C7DB24B3CCFF085C326CD8EF1965A_,1,monster
38800,4BFAD5BDFA3CC45A562481AF9D2BD928_no_good,0,simplyhired
38801,8CE0C09B846123A98FCB469DB6303C54_,1,crypto
38802,E959049E51F8001801FC76E0A367D732_no_good,0,simplyhired
38803,5EDF7169540B4ACCF73D84D22AC02D40_no_good,0,simplyhired
38804,0087740330D70A761C28FE9E21AD7F47_,1,cryptocurrencyjobs
38805,8FD5266C383786C9531AF431CBAF3303_,0,google
38806,6BF57BCB65C55784600D8BCFF6414134_,1,linkedin
38807,3F2493AD2FE5246794C4FCB4770AF0D8_,1,linkedin
38808,2D18AC6523C87B5873B9EE81AD716203_,1,linkedin
38809,CD82D56CEF2F364AB4D22B2E97DE7C20_,0,simplyhired
38810,00659FB5F896F92E12D7BE74CB80A4FF_,1,linkedin
38811,F54158F655EF3504ECBA3D3BFF659DD3_no_good,1,simplyhired
38812,89C1DB8180DD97DC7CBB4257BA507B7C_,1,linkedin
38813,F641998A809CDDA1250B07412287D5F1_,1,proofoftalent
38814,E837E465F66D7903963F8A1CB1AD6D0B_,0,cryptocurrencyjobs
38815,799CC987D956FA40926E4C9A8C5C4F59_,0,google
38816,E9C0E8DE9584436B11EC998BF8114F29_,1,linkedin
38817,4BBDDAAA21B7638750054D3ED2E1879D_,1,linkedin
38818,F58BE37371024EA602046C9680184BC9_,0,google
38819,BBE129CFCF9221725140167A2EA044F1_,0,google
38820,F6DF0D863CA227B1615A71B07AF20ECA_,0,google
38821,2A40C129D84DF50BF323DB0AD88A9208_,1,crypto
38822,4385DFCF089F2BC2B77FB62CA23FFBA1_,0,simplyhired
38823,2F14E50588B42424274963DB3375BEBF_no_good,0,simplyhired
38824,0E481D6C7C671468ADCAB977587332AC_,1,linkedin
38825,40F657C90530B7D37D0A223915F5F209_,0,simplyhired
38826,6274D3D8F370A1D6A7DC17735EDAC5FB_,0,google
38827,0C7D109C0FAB4704D1FCC41A4D57903E_,1,monster
38828,A6ECCDB0CE910F392C2B92ED4A27BB1B_,1,linkedin
38829,70E95A46C20D9A1319F7E18ACF14BC76_,1,monster
38830,71910A6AF32843655AC3DE554980AC7B_,1,monster
38831,169E8D89671C2B77F89E0D3B45D46BEB_,0,google
38832,3694821EEF183BB10A8995BED5C03C37_no_good,0,simplyhired
38833,6F34CE1BC8325E19DCF008BC863ECF91_,1,crypto
38834,CFCBFE5DF76D818DC6B7892ED69BA171_,1,linkedin
38835,B5E48813DB4FD56A0672824040C6E757_,1,linkedin
38836,96E42F59445260ACFA66874954689BD6_,1,linkedin
38837,707BDFB37E7EA88B7A20C79FF57D2B25_,1,linkedin
38838,04EE68495B256C6AF7C28584BE864551_no_good,0,simplyhired
38839,8CA20B25BB9F7C2155935A7E5F11C0F7_,0,simplyhired
38840,185128842A805576BBAE3C470482B7CF_,0,google
38841,1620AED0D25F995C61005B8BC6ECB89F_,0,google
38842,00CC3E54CBA377E434932E22411BB215_,1,crypto
38843,1F8A2180E6435A7FC754D50CEEECC154_,0,simplyhired
38844,BBC63CB90D3A37CFBE5E080DE1C96420_,1,crypto
38845,19630438CB16EEFBF46CEE616E86FFE0_,1,linkedin
38846,CAC3F5315FD9F01622FF1E169C1F3749_no_good,0,simplyhired
38847,79047F135FDCBFA4599227C0E51AF727_,1,linkedin
38848,57FA3F445E7F6C78C003DF890B498FC2_,1,linkedin
38849,9F8CB2A4F153050FECB30FA854D2355F_,1,cryptocurrencyjobs
38850,F804506C70F6B9B3DDC3E66A80D3B7BF_,1,crypto
38851,A910BB1BE542C991DD9351F073B5278A_no_good,1,crypto
38852,BA11F89078AB566EC6C41C7657DCE211_,0,simplyhired
38853,B6B3444C9DBF32B616E5519611B8C720_,1,linkedin
38854,C8A60E1B5FE755CAC665F4BDC7EF5D00_no_good,0,simplyhired
38855,9607AE7CB3EE2462F9979F86F5114ACF_,1,cryptocurrencyjobs
38856,BBE687A736C4EC6C44D3791CD66C6928_,0,monster
38857,B5EFA97DCB0F2FD03557EAE0B1BC4BFC_,1,linkedin
38858,840235542A4672935C4C164BBC9CB535_,0,google
38859,A55C1F3CB6DA117B41B0B752B65B2543_,1,cryptocurrencyjobs
38860,C464A15383E935669AC1FEAF0C141CB7_,1,cryptocurrencyjobs
38861,EAABB67458D9A0C9003D9ECC7646778A_,1,linkedin
38862,1EEBB84433E4FA54002E1889DD85F84F_,1,cryptocurrencyjobs
38863,8B9BC4CF834973A132537A14BB18D546_,1,linkedin
38864,82522FA130486B0A1DCBFEE5FF728321_,1,monster
38865,513FD53BC7A0CB9BDD4A5DF891295E69_,0,google
38866,8B5F74AC05E4FFE0FD87A11EBD56D7F8_no_good,0,simplyhired
38867,C67852165115B748358C87914F99A395_,0,simplyhired
38868,5E52BFF20BF5FAE88AA3D85DA723AD95_,1,crypto
38869,09D1555241C70A1825C7B1122992D7A6_,1,linkedin
38870,D406397B7B5172791B69680792B5CD5E_no_good,0,simplyhired
38871,48379A2A21BA991C823CEF0F2FA4218F_,1,linkedin
38872,32373C211892BFFBBF64F6BD03009A7C_no_good,1,crypto
38873,CDB2FD262178389315FE3B57DE8B457E_,0,google
38874,365324A533DF098CFD2D98F17CF0781B_no_good,1,simplyhired
38875,6F56ABCCEBE0902B0FE3F1551875374D_,1,linkedin
38876,F0112910453153EC9F18CA2D926EB5CD_,1,linkedin
38877,7C71B4FAE2E16875386235B3664B1179_no_good,0,simplyhired
38878,F38890E9C36576FFD9861AF5DC72F9D4_,1,blocktribe
38879,2435C7BBF270D9041BCAF179F0C7DD8E_,0,simplyhired
38880,6B490C663A98E91A767E877673C63433_no_good,0,simplyhired
38881,7B47D28E1488CE2FEF4260737FD5764C_,1,linkedin
38882,F18D76E62E6EDC657CA498E380DCC38E_,1,linkedin
38883,41FD75D13727D127F699922D89ED150E_,1,linkedin
38884,491F01E83EE809E59ACCEB3C394AB0A2_,1,glassdoor
38885,96A2A1A3F5C0928D0602C2998F60AEBD_,1,linkedin
38886,C79F2DBEC4A9BB9804C4FE4477D7C856_no_good,1,linkedin
38887,31815287FC7C3A7F6B4A982EA31C8A4E_,1,linkedin
38888,013F1C340961D43FF89507D34B59704C_,0,google
38889,AB17C54D995689B4FB572DB71FE29F9E_,1,cryptocurrencyjobs
38890,7E71E30B82F30258E95C68040CDE0B7C_,0,simplyhired
38891,6106F2C7E3225AF61DC926CCC96D3AC4_,0,simplyhired
38892,B8A42F7A3E33BC0A2A20FA9FD60EC143_,0,cryptojobslist
38893,A61E43BD29B5D4244C88E7AC3C9AA3D8_,1,cryptocurrencyjobs
38894,A881ABD902CF99EBD294D4A9D602E583_,1,linkedin
38895,2C31B9575DA46F497E25C6264E923374_,1,linkedin
38896,01C3F06C4E486099C9F7C0A970193220_,1,linkedin
38897,683204462F93C649A25C09A162610D47_no_good,0,simplyhired
38898,63B1EF44272484F0E3FE112621B3A657_,1,simplyhired
38899,5E4C701F95B1135123049F331AD1BB8E_,1,linkedin
38900,2E9AA327F0D649AFB57C7E59A05A6394_,0,simplyhired
38901,26CA0CE391890B9BE22528D57E3BE4C4_no_good,1,monster
38902,57DC30C59D37480BF0E86DFD5F8FC6D4_,0,google
38903,67E9EBC58DF6061BE5D1D341C13EED86_,1,simplyhired
38904,CFA67FF791E74F25B7DBC7C8EE18DD65_,0,google
38905,B6D57F36F9697390C48DB9DC03EA0E8B_,1,linkedin
38906,DF1B7154957BD9444C1D70B727B420B4_,1,linkedin
38907,7D0C8070458E76C9EE2383A972EF2BC2_,0,google
38908,F686253F507EDBEA1DB108D37F458213_,1,linkedin
38909,4BDB59AF904047C44747DFCFE52296FA_,1,linkedin
38910,BE11D62330CD563BA835477530B92340_,1,linkedin
38911,C848547061A284BDB556D0CBCE2F3C99_,1,linkedin
38912,24917A4510F0DF3769D487DE5B781174_,1,linkedin
38913,C3BC4978E0EA859CE8EE86380D3103CB_,0,google
38914,74C3E6F359F42FC6D58CDEC1C46EF601_,0,google
38915,2387163D4AC89328DCAA64F99DD71FC1_,1,linkedin
38916,E947E0FB1F9D3C72CC69C36FC51C2A42_,0,cryptocurrencyjobs
38917,0F8B1F14768287728B907ADC35522CA7_,0,google
38918,88B6DC938C71A89F20F2115F9D9DF5BF_no_good,1,linkedin
38919,DCE76C613238076C50EAC861424F894F_,1,linkedin
38920,42DDC041338A39639A51A5B95A47FFC5_,1,linkedin
38921,DC117E00FBBD28E84252AB259DABB0D1_,1,simplyhired
38922,A4BB12CF62D2C944751B76DCC90C510F_no_good,0,simplyhired
38923,0269FCDBD4FB5D4DA709CB7C2A6ECEBD_,1,linkedin
38924,9DC4A27CE2C50FC0E0C19D310E07EE2E_,1,linkedin
38925,F29E01C4252C0C0F2A48034080DD1213_,1,linkedin
38926,40170E595921AE972A6B09C9864A8559_,0,simplyhired
38927,C43664EC85F94E9DA2219A59F5F3260C_,1,linkedin
38928,2B927E32115B83E1766170E356BF4BEF_,1,linkedin
38929,42D083EAC67F04C824CABF435BBC8EDF_,0,google
38930,F3932830A007153AE9C068443CEDAFE3_no_good,0,simplyhired
38931,4CE56F7F656582FA892F865929CA08C9_,1,cryptocurrencyjobs
38932,8646BF468F511B957C2AF29EE53C42DA_,0,simplyhired
38933,92C0C40B30552CD962E64BD82F51EB05_,0,google
38934,9831336F1ABCBBA7A0E9C470600F0034_no_good,0,simplyhired
38935,E7528A9AC81C381CF9D9896E548A9F93_,1,linkedin
38936,C07174236A3251A9C0ECD7B3604CC6C8_,0,simplyhired
38937,57013A59E60071F664499ED682307B25_,1,linkedin
38938,77B628C61371D549D33069D7F907D3AD_no_good,0,simplyhired
38939,A0FAE7D06D9B5EFEDE23CBD09211E127_,1,linkedin
38940,9906C18CA8ADDCAD6B35CA3A72D9EC7A_no_good,1,simplyhired
38941,A9C73D95F5AE7EC39F0CB45DDC295DE3_,0,simplyhired
38942,917E52B4C26A42B338CB2D07BCF1CA30_,0,google
38943,A48BA53D26B716368DB11A10A875F51C_,1,linkedin
38944,365CCCA8845D79FF00F9AAA31D580306_no_good,0,simplyhired
38945,1E0CC212F8C26834C19DE0A30ACC49A4_,0,google
38946,C4145EAEFFC61A38F05746B07EB51A12_,1,crypto
38947,4CE5699ED99B96F6C8725406B9C8EAD8_,1,linkedin
38948,45CAB2F3CEFF9FD83E4A2A2DB4AC0878_,0,simplyhired
38949,162680AAD2BE8E503BE5522AA215B047_,0,monster
38950,7EE371C3045A41FAEB3FB77A0330F4D7_,1,linkedin
38951,0B925FC0910ABE4478B6AE2DA68192C4_,0,simplyhired
38952,6669F43668DFDB7E1D80B63059F51E5A_,1,linkedin
38953,A3FD2BCF797876197CD7E28465D4186A_,1,crypto
38954,BE2E1D17ECA9A517A498D00FDB96539F_no_good,0,simplyhired
38955,ADAC140E15F5E837509CE211366E3D29_no_good,0,simplyhired
38956,D1826B66385EE9512184673B4F770B7D_,1,linkedin
38957,8A45E6ABE9F492A65B3C68C56B7B0DF3_,1,linkedin
38958,199DD2017E65DE68AC035F87163797E2_,0,google
38959,7112551E28DEF64014502406F44CB1C5_,0,google
38960,80A9DF3F8E3112ADBFA189500C5CDA2B_,1,linkedin
38961,B0EC0E8686D6774C04BFB7F99F297AA4_,0,google
38962,C3B4A6C7D1B23C44C91AF21521F74C26_,1,linkedin
38963,72F531C4DD87A7B0D510D289874525DA_,1,linkedin
38964,C6777D06AA458A0B15E678D7792146BC_,0,google
38965,A2FC844E1D5913E5D984D8D010C844DE_,0,google
38966,EE11008A712DB9A0246BE6E3134C964F_,1,linkedin
38967,B709A858F9F89593541209A32F84EFD2_,1,glassdoor
38968,9DBB1746F6E0100006E2D9E48FC60277_,1,linkedin
38969,126D6A4D6022F72BB58C99A750ECF3AC_no_good,0,simplyhired
38970,4A196889AEFDC4A15BFDBD36DD90A15C_no_good,1,linkedin
38971,B779641D15480ED8D37737F47ECAA1C1_no_good,1,simplyhired
38972,8BE147A699A3410FD9FFD745835D1862_,1,linkedin
38973,1813CA4985751D03D739A986EFF04BAC_,1,linkedin
38974,F9DBBA30FB90986CF12AA73D82AD93B1_,1,simplyhired
38975,36B59C8AE3D6E50C90E34769331A0D4D_no_good,0,simplyhired
38976,0043E9486E099A469607F2B07C80B525_,1,linkedin
38977,44A93813B0DE8BFD788A6B300A4906CF_no_good,1,simplyhired
38978,73978725D80BA1F232EAAC3E0B79BE17_,1,linkedin
38979,915828A68365F1C0FA86E1171D5DEBE9_,1,linkedin
38980,D2C07237946AC8AFB509A35D8B96B4B8_,0,crypto
38981,D1D0BF3FA486C2DA4886158392836DE7_no_good,1,blocktribe
38982,321EA0BFF699087F6FCEDDCE1E4727ED_,1,linkedin
38983,7452E0239D3382206EB12AA2D510BFDB_no_good,0,simplyhired
38984,F5830E0534DED691EEA0C0176F9D4FF5_,0,google
38985,CB4A953DB678A7FB99E50B00DCD058B3_no_good,0,simplyhired
38986,95525EB0F3C4EA193A9C836749E2F179_,1,linkedin
38987,D3E338BFC0C2AF2B75328FBBE70B5575_,1,cryptocurrencyjobs
38988,9AEDB7710B07B1C87AC48F91ED9F6941_no_good,0,simplyhired
38989,399C5CB4552879E2F0A707F0F9B98EF5_no_good,0,simplyhired
38990,C1643E05726079C82058BB5D6DBC26FC_,1,linkedin
38991,C44A594B9D825A2B3AA5FFE5866D990A_,1,monster
38992,B54116014DCD9CB0F94EED007846ECE9_,1,linkedin
38993,CA023618F42B12E1E1D915DBE1A83012_no_good,0,simplyhired
38994,1E06BAD7E775B7C5623FD8ED93F2497E_no_good,1,simplyhired
38995,909DDCF40C3F585D8030472C2510FB69_,1,linkedin
38996,6C4EAF957116C67832C36AB98278EA1D_,0,linkedin
38997,8DBE87B584B586963884F076FE74FC14_,0,simplyhired
38998,55A82C8C4B3E4830DF736E6E454E75F8_no_good,1,simplyhired
38999,CA5923FAF277D47B94A38EE24B02662E_,0,google
39000,EA26640030F28152FD897B4A7802D218_,0,cryptocurrencyjobs
39001,37F093B7FB42DE2486DC8B99CB683D69_,1,linkedin
39002,C8E43BFE5D594843D54B26F1D4C0F858_,0,google
39003,DB458B7890F60389A1336C173A79D9A1_,1,linkedin
39004,A2D81090A21309F78FAC7E4A869BD378_,1,linkedin
39005,D6400A07A0DA77D27588343C92A387AE_,1,linkedin
39006,7F5530CC370EE48BBF35EBE44175EDA3_,0,google
39007,84564BC25BAB5FF90DC179D6D260FBB3_,1,linkedin
39008,C6EF0A75D8886C73ED934782ABA69ECE_no_good,1,crypto
39009,2450342C7E037452E1E9FE315E856719_,1,linkedin
39010,E721A4009C16874B34A346E518368628_no_good,0,simplyhired
39011,A3B846D146A73482190BFDD2BA1C262D_,0,google
39012,3504AD9472B8949CCF34179A30AFE6BE_,1,linkedin
39013,C077760101970528E75E1B739CE437C8_no_good,0,simplyhired
39014,DF6F9D169ADCEEF0870DA2838F415866_,1,simplyhired
39015,89D2E96EDED707C934689F2B10130251_no_good,0,simplyhired
39016,C07B0005B10CFE32361D8EFBD1CB047D_,1,simplyhired
39017,85D707F196563472E64062AE9E78448D_,1,linkedin
39018,111BEA5C784083C11B9795A7E2BDE97E_,1,linkedin
39019,9758F80ABAF4931872E0C3652221F8E5_no_good,1,crypto
39020,D60560B51C041BCA30CC1BEEEB3B84E4_,0,google
39021,8838D572CB3771382858AF2FAD126A1B_,0,simplyhired
39022,83B477FFF9310E8F3B95B73B73736C23_,1,monster
39023,9DCFC48D938D712EED964CDFD28E5A02_no_good,1,simplyhired
39024,826C18BCF8FFACA1F8EAE963BB2F90E9_,0,google
39025,15E805987F272F89263047FE409912A5_,0,google
39026,752903CBF4E36D24DE2786AD117E49DD_,1,cryptocurrencyjobs
39027,E6A1CA4BEEB7D140B68866F957CCAC38_,1,linkedin
39028,D13D164359FE14B0523CF9D2F0A68D4C_no_good,0,simplyhired
39029,F28CC9C74A1A059FB3D48B7B811D4133_,1,linkedin
39030,C0EBF6B48823EA5B457635432C36D6DF_,1,cryptocurrencyjobs
39031,6BD28A66AC2AB49485DF1868657FC9D5_,1,crypto
39032,CE1E4FD97A31A55AF74E8F3ED1670F67_,1,crypto
39033,146C82A02BA597E5D6498F70A77DCF4B_no_good,0,simplyhired
39034,A056BA7C870B18D07F8EFC98DB37BA48_,0,simplyhired
39035,6A6EEE9B2536916F1E0CD1C372126432_,1,linkedin
39036,3ACD6FCBA4F7E778558CC2A19DD69E42_,0,simplyhired
39037,DA2A3EF576207CC0CD5515A9BC473166_,1,cryptocurrencyjobs
39038,D0C2E833CF5F9D09743BF97AF916FCFD_,0,google
39039,C454509934DBD7443D4585C5B4E94D18_,1,blocktribe
39040,C68F04C7EFABDF2BEB9821942F08EE1B_,0,simplyhired
39041,21CC43E460EECC6500AEB828A243E604_,0,simplyhired
39042,E66C68B936829D05ABAC4D2F40C25787_no_good,0,simplyhired
39043,05584D0EC28511FA43A609D0784E45FE_no_good,0,simplyhired
39044,384EBD393C6808A6F13087FD2A229BA1_,0,simplyhired
39045,21F097C46F012FF60575CB684E1707B2_,0,google
39046,3FB3D17D794F2EBC885D5DC8B230F78F_no_good,0,simplyhired
39047,2AEA199F641BC2666833982F1180E9F6_,0,google
39048,9C6694CEC251E2EB5CAF26FAB397BA93_no_good,0,simplyhired
39049,BBFBA91A5C0D80B13462F492690825ED_,1,monster
39050,72E7D3A6E850DD724B66163B5DCB7EE4_,1,linkedin
39051,7641DEC27343FFA7276DC59233F2130B_,0,cryptojobslist
39052,399A1986BDA4F42F35FEA9A7D423253C_,1,simplyhired
39053,525B8672BBB4EF5A149F2D2B0F775CA6_no_good,0,simplyhired
39054,78E8E931703D40C55B275117B3D73134_,1,monster
39055,D870E4D84EB314132F06DC0E0A474105_,0,cryptocurrencyjobs
39056,7EC762A6BBDC68E10ACB337B0F2B9F2A_,0,simplyhired
39057,4B800D2B9FC5A9ABEAED0F4949C7A103_,1,linkedin
39058,963D44306EDCA39EDF96DBAC4CD84F3C_,0,simplyhired
39059,A8E17E086961598DD5D27C29289370C8_,0,google
39060,280D524B4B36B37A24F90F8F11DE141F_no_good,0,simplyhired
39061,D7414AEB2C423C141430969856F618CB_,1,linkedin
39062,6C483F22CFBB95EB0A39451D2F5DDC37_,0,google
39063,BA953EB50F6D9FF198FE8DA204D9C9F4_,1,linkedin
39064,DB8D3D21685A72C0C70CEBAF232A0B24_,1,simplyhired
39065,B5BF2D617D6DB54981110AAE58E2234B_,1,linkedin
39066,EC6844E5A175ECCF54286BFE26F94457_,1,crypto
39067,4456E5449642382CF198A5FAA254A1E0_,1,linkedin
39068,F237BE247128FF339131D3E049A1ABA6_,0,simplyhired
39069,9F917271B5C4E1F8C67946B5C1814F82_,0,simplyhired
39070,610C1E5A719D14B29C164D9885DCE7EE_,0,google
39071,6EC61AD795B2429C44BAEB8B7BF38B06_,0,google
39072,C79BD38FEFE1A22704D5418BD46DFC26_,1,monster
39073,C67EE772422BDB53333A3281FA74A73D_no_good,1,crypto
39074,92821557565546B3762014971B08CF46_,0,google
39075,B3DBB17FC61EFB13D33FF8B0AE60790F_,0,google
39076,8DD21D3C106A1E7E3FE6ADA10643DE96_,1,linkedin
39077,C41C762AAB1B26440BD403174E8BF229_,1,linkedin
39078,F7355594AA70A99E98F0AEC6C0AA0FCF_,1,linkedin
39079,6F4EF747ADB2B06AEF55636F2D2B87DF_,1,linkedin
39080,5C228981FF6444BF21B8AEC9811ABBA0_,0,google
39081,C1367B98BC870069534D63D7E1689D38_,1,glassdoor
39082,AC6031DBCBE2E2D588334A49A31F18EB_,1,linkedin
39083,D49CC5535F8888B26EA6042956E98866_no_good,0,simplyhired
39084,F10D48D6AE2570477ECC207C063E38BA_,1,linkedin
39085,BBF1052A3B8818148DE0942CC946FBE9_no_good,0,simplyhired
39086,4FF8CDC3C436844898F3198228712DCE_,0,linkedin
39087,47F5B4FE29DA4D527F20A2050F2D8BC8_,1,linkedin
39088,5730DF07DB8AE456B1A3E925D262ECD9_,1,linkedin
39089,B07949A6164D4EE49B59A69F0CE3B15D_,1,cryptojobslist
39090,7230406F6F5CA7A7960D0400B7EA4927_,0,google
39091,9FC9937A3E0762BB8A4B8BEB60B96DE6_,1,linkedin
39092,F27D9F30FE64B6AC3D096A3C9E6495DF_,1,linkedin
39093,202D8CABFB2DD5FC20557BD38A059ECC_no_good,1,simplyhired
39094,9BD5CABA3B0274C81348BB95AB12A22B_,1,linkedin
39095,EE27CBCDE3B877A9EA0586650EFCEF16_,1,monster
39096,5F310385AA1627324D85B58C7CBCCF1C_,1,linkedin
39097,3D6079072DB36F551B98F2E876936FAF_,0,google
39098,A0D6BB0BD32E31FB9889D704AB52CBE5_no_good,0,simplyhired
39099,B97017E6C89E3336A346E1E70AA6A361_no_good,0,simplyhired
39100,28E96817767F52F70ABA5F1A8FCFFB13_,0,google
39101,82B6A9419BD0EE5A8501739A538099F9_,1,linkedin
39102,BB1F990E8329BDEA09105A06B0395AF4_,1,linkedin
39103,64B206CAE715E99F34C3BFA294022330_,0,simplyhired
39104,701000E1097FB4F015A697711CC5FA09_no_good,1,simplyhired
